"","REG_ID","TIME","GDP_PC","POP","REG_ID_M","iso3","Regional name (eng)","metro_code","metro_name","metro_lev1","metro_large","metro_far"
"23110","UKH14","2009",35053,716294,"UK569M","GBR","Suffolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23111","UKH14","2010",35052,721118,"UK569M","GBR","Suffolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23112","UKH14","2011",35135,727080,"UK569M","GBR","Suffolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23113","UKH14","2012",35446,731470,"UK569M","GBR","Suffolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23114","UKH14","2013",36490,734335,"UK569M","GBR","Suffolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23115","UKH14","2014",36930,739140,"UK569M","GBR","Suffolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23116","UKH14","2015",37156,745096,"UK569M","GBR","Suffolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23117","UKH14","2016",38104,749409,"UK569M","GBR","Suffolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23118","UKH14","2017",38462,754039,"UK569M","GBR","Suffolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23119","UKH14","2018",37925,758050,"UK569M","GBR","Suffolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23120","UKH14","2019",39065,760472,"UK569M","GBR","Suffolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23121","UKH14","2020",35548,761400,"UK569M","GBR","Suffolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23122","UKH15","2000",30477,329890,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23123","UKH15","2001",31096,332125,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23124","UKH15","2002",32015,332672,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23125","UKH15","2003",32825,334529,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23126","UKH15","2004",33197,337037,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23127","UKH15","2005",33570,339822,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23128","UKH15","2006",35418,342586,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23129","UKH15","2007",35447,344590,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23130","UKH15","2008",35655,346386,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23131","UKH15","2009",35641,348410,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23132","UKH15","2010",35586,350974,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23133","UKH15","2011",35158,353411,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23134","UKH15","2012",36267,355458,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23135","UKH15","2013",37506,357457,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23136","UKH15","2014",37355,359497,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23137","UKH15","2015",37672,361984,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23138","UKH15","2016",37868,364764,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23139","UKH15","2017",39952,367260,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23140","UKH15","2018",37998,369269,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23141","UKH15","2019",41034,370822,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23142","UKH15","2020",35618,373100,"UK566M","GBR","Norwich & East Norfolk","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23143","UKH16","2000",25923,233183,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23144","UKH16","2001",26282,234060,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23145","UKH16","2002",27035,234821,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23146","UKH16","2003",27498,236493,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23147","UKH16","2004",27096,238210,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23148","UKH16","2005",27439,239807,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23149","UKH16","2006",27897,241664,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23150","UKH16","2007",27647,243660,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23151","UKH16","2008",27726,245539,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23152","UKH16","2009",26838,246727,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23153","UKH16","2010",26875,247464,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23154","UKH16","2011",27104,248770,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23155","UKH16","2012",27797,250000,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23156","UKH16","2013",28067,250836,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23157","UKH16","2014",28375,252164,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23158","UKH16","2015",28459,253785,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23159","UKH16","2016",28826,254931,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23160","UKH16","2017",28813,255705,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23161","UKH16","2018",28387,256860,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23162","UKH16","2019",28791,257538,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23163","UKH16","2020",26247,256700,NA,"GBR","North & West Norfolk","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"23164","UKH17","2000",27560,230436,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23165","UKH17","2001",28094,232433,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23166","UKH17","2002",28888,233589,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23167","UKH17","2003",29383,235821,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23168","UKH17","2004",29411,237720,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23169","UKH17","2005",29673,239717,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23170","UKH17","2006",30884,241781,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23171","UKH17","2007",30472,243787,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23172","UKH17","2008",30044,246346,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23173","UKH17","2009",29076,248832,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23174","UKH17","2010",29165,251247,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23175","UKH17","2011",29351,254044,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23176","UKH17","2012",29352,256676,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23177","UKH17","2013",29458,259259,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23178","UKH17","2014",29960,262172,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23179","UKH17","2015",29901,265258,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23180","UKH17","2016",30054,268508,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23181","UKH17","2017",30200,272075,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23182","UKH17","2018",29531,274808,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23183","UKH17","2019",30316,277633,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23184","UKH17","2020",27754,284300,NA,"GBR","Breckland & South Norfolk","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23185","UKH21","2000",40852,185240,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23186","UKH21","2001",41683,185690,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23187","UKH21","2002",42375,185733,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23188","UKH21","2003",43322,185297,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23189","UKH21","2004",42928,184257,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23190","UKH21","2005",43351,184459,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23191","UKH21","2006",43546,186326,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23192","UKH21","2007",44068,188512,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23193","UKH21","2008",43946,190902,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23194","UKH21","2009",40281,193738,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23195","UKH21","2010",39771,197492,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23196","UKH21","2011",38484,201591,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23197","UKH21","2012",36962,204565,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23198","UKH21","2013",39358,206451,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23199","UKH21","2014",41490,208796,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23200","UKH21","2015",42769,211884,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23201","UKH21","2016",42703,214760,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23202","UKH21","2017",43932,215285,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23203","UKH21","2018",42896,217468,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23204","UKH21","2019",43716,218045,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23205","UKH21","2020",36020,213300,NA,"GBR","Luton","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23206","UKH24","2000",34302,146146,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23207","UKH24","2001",34746,148113,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23208","UKH24","2002",35577,148824,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23209","UKH24","2003",36094,150105,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23210","UKH24","2004",36228,150966,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23211","UKH24","2005",37533,151503,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23212","UKH24","2006",37786,152027,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23213","UKH24","2007",37764,152693,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23214","UKH24","2008",38014,153603,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23215","UKH24","2009",35829,154467,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23216","UKH24","2010",35196,155644,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23217","UKH24","2011",34513,157153,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23218","UKH24","2012",34984,158610,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23219","UKH24","2013",34429,160464,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23220","UKH24","2014",36035,162791,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23221","UKH24","2015",37346,165210,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23222","UKH24","2016",37138,167613,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23223","UKH24","2017",37945,169372,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23224","UKH24","2018",37537,171457,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23225","UKH24","2019",38749,173237,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23226","UKH24","2020",34877,174900,NA,"GBR","Bedford","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23227","UKH25","2000",31769,232004,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23228","UKH25","2001",31859,234006,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23229","UKH25","2002",32595,235127,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23230","UKH25","2003",32708,237399,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23231","UKH25","2004",32280,239474,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23232","UKH25","2005",32726,241229,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23233","UKH25","2006",32316,243188,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23234","UKH25","2007",31995,245554,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23235","UKH25","2008",31825,247905,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23236","UKH25","2009",29628,249650,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23237","UKH25","2010",30126,251375,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23238","UKH25","2011",30196,254031,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23239","UKH25","2012",30427,257615,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23240","UKH25","2013",31152,261685,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23241","UKH25","2014",31935,265811,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23242","UKH25","2015",32741,270124,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23243","UKH25","2016",33340,274562,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23244","UKH25","2017",34832,278362,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23245","UKH25","2018",34576,282342,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23246","UKH25","2019",33515,285931,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23247","UKH25","2020",28752,294000,NA,"GBR","Central Bedfordshire","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23248","UKH34","2000",25728,423696,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23249","UKH34","2001",26673,427300,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23250","UKH34","2002",26872,428514,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23251","UKH34","2003",28461,431277,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23252","UKH34","2004",28350,434662,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23253","UKH34","2005",28254,439007,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23254","UKH34","2006",28388,443392,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23255","UKH34","2007",28453,446902,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23256","UKH34","2008",28142,450428,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23257","UKH34","2009",26720,452754,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23258","UKH34","2010",27422,455006,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23259","UKH34","2011",27271,457985,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23260","UKH34","2012",27741,461073,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23261","UKH34","2013",27621,464562,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23262","UKH34","2014",28524,468809,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23263","UKH34","2015",29979,474327,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23264","UKH34","2016",31413,479733,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23265","UKH34","2017",32776,484356,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23266","UKH34","2018",32223,488881,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23267","UKH34","2019",31601,492514,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23268","UKH34","2020",27717,497600,"UK546M","GBR","Essex Haven Gateway","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"23269","UKJ12","2000",59308,208234,"UK561M","GBR","Milton Keynes","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23270","UKJ12","2001",60898,211255,"UK561M","GBR","Milton Keynes","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23271","UKJ12","2002",63159,213864,"UK561M","GBR","Milton Keynes","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23272","UKJ12","2003",65815,216307,"UK561M","GBR","Milton Keynes","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23273","UKJ12","2004",63130,218536,"UK561M","GBR","Milton Keynes","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23274","UKJ12","2005",63475,221467,"UK561M","GBR","Milton Keynes","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23275","UKJ12","2006",64525,225325,"UK561M","GBR","Milton Keynes","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23276","UKJ12","2007",64753,229115,"UK561M","GBR","Milton Keynes","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23277","UKJ12","2008",63440,233302,"UK561M","GBR","Milton Keynes","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23278","UKJ12","2009",59622,237887,"UK561M","GBR","Milton Keynes","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23279","UKJ12","2010",60386,242795,"UK561M","GBR","Milton Keynes","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23280","UKJ12","2011",60503,247644,"UK561M","GBR","Milton Keynes","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23281","UKJ12","2012",60784,251318,"UK561M","GBR","Milton Keynes","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23282","UKJ12","2013",63389,254574,"UK561M","GBR","Milton Keynes","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"23283","UKJ12","2014",68780,258296,"UK561M","GBR","Milton Keynes","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
